language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,-,p,-,a,-,-
shee1238,-,-,p,-,a,-,-
pahn1237,-,-,p,-,e,i,-
pahn1237,-,-,p,-,e,-,-
youn1235,-,-,p,-,e,-,-
east2371,7,a,p,-,e,i,-
west2430,-,-,p,-,a,-,-
east2370,-,-,p,-,E,-,-
nort2747,-,-,p,-,a,-,-
sout2754,t,i,p,-,e,-,-
nort2749,-,-,p,-,a,-,-
cent1394,-,-,p,-,a,-,-
luop1235,-,-,p,y,i,-,-
luop1235,-,-,p,z,i,-,-
larg1235,-,-,p,-,a,-,-
iumi1238,-,-,p,-,E,-,-
biao1254,-,-,p,-,E,-,-
dzao1238,-,-,b,-,a,-,-
east2363,-,-,p,-,e,a,k
east2363,-,-,p,-,e,a,k
liuq1235,-,-,p,-,e,a,k
liuq1235,-,-,p,-,e,-,k
liuq1235,-,-,p,-,E,-,k
cent2009,-,-,p,-,a,-,k
cent2009,-,-,p,-,a,-,k
cent2009,-,-,p,-,a,-,k
sich1238,-,-,S,-,o,-,-
