language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,8,-,a,-,-,-,-,-,u,-,-,-,-
shee1238,k,-,a,-,t,-,-,-,o,-,-,-,-
pahn1237,t,-,a,-,-,-,-,-,i,-,-,-,-
pahn1237,t,-,e,-,-,-,-,-,i,-,-,-,-
youn1235,k,-,3,-,t,-,-,-,e,-,-,-,-
east2371,t,-,i,-,t,-,-,-,a,-,-,-,-
west2430,p,y,i,-,t,-,-,-,3,-,-,-,-
east2370,q,-,a,-,t,-,u,w,e,-,-,-,-
nort2747,q,-,a,-,t,-,-,-,E,-,-,-,-
sout2754,-,-,-,-,t,-,-,-,o,-,-,-,-
nort2749,q,-,3,-,t,-,-,-,u,-,-,-,-
cent1394,-,-,-,-,t,-,3,-,u,-,-,-,-
luop1235,t,-,3,-,t,-,-,-,u,-,-,-,-
luop1235,7,-,a,-,t,-,-,-,i,-,-,-,-
larg1235,7,-,a,n,d,z,a,-,u,-,-,-,-
iumi1238,-,-,-,-,t,-,-,-,u,-,-,i,-
biao1254,k,-,o,-,d,-,-,-,o,-,-,i,-
dzao1238,-,-,-,-,d,-,-,-,u,-,-,i,-
east2363,-,-,-,-,y,-,i,y,3,-,-,N,-
east2363,-,-,-,-,l,-,-,-,o,-,-,N,-
liuq1235,-,-,-,-,Z,-,-,-,u,-,-,N,7
liuq1235,-,-,-,-,x,-,-,-,u,-,-,N,-
liuq1235,-,-,-,-,y,-,-,-,o,-,-,N,7
cent2009,-,-,-,-,r,-,-,-,u,-,-,N,-
cent2009,-,-,-,-,8,-,-,-,u,w,3,N,-
cent2009,-,-,-,-,r,-,-,-,u,w,3,N,-
sich1238,m,a,a,-,k,-,-,w,a,-,-,-,-
