language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,N,y,o,-,k,-,-,y,a,-,N,-,-
shee1238,-,y,o,-,k,-,-,y,a,-,N,-,-
pahn1237,-,-,-,-,q,-,-,-,a,N,N,-,-
pahn1237,-,-,-,-,q,-,-,-,a,N,N,-,-
youn1235,-,N,u,-,k,-,-,-,-,-,u,-,-
west2430,-,-,-,-,q,-,-,-,o,S,e,-,-
east2370,-,-,-,-,k,-,-,-,-,-,i,-,-
nort2747,-,-,-,-,k,-,-,-,-,-,i,-,-
sout2754,-,-,-,-,k,-,-,-,-,-,o,-,-
nort2749,-,-,-,-,k,-,-,-,3,-,-,-,-
cent1394,-,-,-,-,k,-,-,-,o,-,N,N,u
luop1235,-,t,3,-,k,-,-,-,o,-,N,-,-
luop1235,-,t,3,-,k,-,-,-,a,-,N,-,-
kimm1245,-,-,-,-,k,-,-,y,o,-,N,-,-
iumi1238,-,N,u,N,k,-,-,-,o,-,N,-,-
biao1254,-,-,-,-,k,-,-,l,o,-,-,-,-
dzao1238,-,-,-,-,k,-,-,-,o,-,-,-,-
east2363,-,-,-,-,k,-,-,-,a,-,u,-,-
east2363,-,-,-,-,k,-,-,-,a,-,u,-,-
liuq1235,-,-,-,-,k,-,-,-,a,-,u,7,-
liuq1235,-,-,-,-,k,-,-,-,a,-,u,-,-
liuq1235,-,-,-,-,k,-,-,-,a,-,u,7,-
cent2009,-,-,-,-,k,-,-,-,a,-,u,-,-
cent2009,-,-,-,-,k,-,-,-,a,-,u,-,-
cent2009,-,-,-,-,k,-,-,-,a,-,u,-,-
sich1238,-,-,-,-,t,S,h,y,i,-,-,-,-
