language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,-,t,-,-,e,-
shee1238,7,a,t,-,-,e,-
pahn1237,7,a,t,-,S,a,-
pahn1237,q,o,k,-,w,e,i
youn1235,-,-,t,-,-,a,-
east2371,Z,a,Z,-,-,a,-
west2430,7,o,Z,-,-,o,-
east2370,-,-,t,-,s,a,-
nort2747,-,-,7,-,-,a,-
sout2754,-,-,7,-,-,a,-
nort2749,7,-,-,-,-,E,-
cent1394,7,-,-,-,-,E,-
luop1235,7,3,t,-,-,o,-
luop1235,7,a,t,-,-,a,-
larg1235,7,a,z,-,-,i,-
kimm1245,-,-,7,-,-,u,-
iumi1238,-,-,t,-,-,o,-
biao1254,-,-,t,-,s,3,i
dzao1238,-,-,t,-,-,i,-
east2363,-,-,S,-,-,e,-
east2363,-,-,t,-,-,a,-
liuq1235,-,-,t,-,s,e,-
liuq1235,-,-,t,-,S,e,-
liuq1235,-,-,t,-,s,E,-
cent2009,-,-,t,a,S,e,-
cent2009,-,-,-,-,s,E,-
cent2009,-,-,-,-,S,E,-
sich1238,7,a,t,-,S,i,-
