language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,p,-,-,y,-,-,a,-
shee1238,-,-,-,-,-,n,-,-,i,-
pahn1237,-,-,7,a,t,y,-,-,o,-
pahn1237,-,-,p,-,-,y,-,-,o,-
youn1235,-,-,p,-,-,-,-,-,u,i
east2371,-,-,p,-,-,-,-,-,u,-
west2430,-,-,p,-,-,Z,-,-,u,-
east2370,-,-,t,-,-,s,-,-,e,i
nort2747,-,-,t,-,-,s,-,-,E,-
sout2754,-,-,t,-,-,S,-,-,e,i
nort2749,-,-,p,-,-,l,-,-,E,-
cent1394,-,-,p,-,-,Z,-,-,E,-
luop1235,7,3,p,-,-,-,-,-,i,-
luop1235,q,o,p,-,-,e,-,-,i,-
larg1235,-,-,n,-,-,g,-,-,a,-
kimm1245,-,-,p,-,-,y,-,-,a,u
iumi1238,-,-,p,-,-,-,-,-,a,u
biao1254,-,-,p,-,-,l,-,-,a,-
dzao1238,-,-,p,-,-,y,-,-,u,-
east2363,-,-,-,-,-,y,-,-,a,n
east2363,-,-,-,-,-,l,-,-,a,n
liuq1235,-,-,-,-,-,Z,-,-,a,n
liuq1235,-,-,-,-,-,x,-,-,a,n
liuq1235,-,-,-,-,-,y,-,-,a,n
cent2009,-,-,-,-,-,r,-,-,a,n
cent2009,-,-,-,-,-,8,-,-,a,n
cent2009,-,-,-,-,-,r,-,-,a,n
sich1238,-,-,h,-,-,E,k,E,E,-
