language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,n,k,y,a,-,-
shee1238,-,-,-,-,y,a,-,-
pahn1237,-,-,n,t,S,o,-,-
youn1235,-,-,-,-,y,a,u,-
east2371,-,-,-,-,Z,a,-,-
west2430,-,-,-,-,Z,o,-,-
east2370,-,-,-,-,Z,a,-,-
nort2747,-,-,-,-,x,a,-,-
sout2754,-,-,-,-,x,o,-,-
nort2749,-,-,n,-,z,E,-,-
cent1394,-,-,n,t,s,E,-,-
luop1235,-,-,-,-,y,E,-,-
luop1235,t,3,n,t,s,e,i,-
larg1235,-,-,n,t,S,3,-,-
kimm1245,-,-,-,g,y,a,i,-
iumi1238,-,-,-,-,l,a,i,-
biao1254,-,-,-,-,l,a,i,-
dzao1238,-,-,-,-,h,-,e,-
east2363,-,-,-,-,y,E,i,-
east2363,-,-,-,-,l,3,i,-
liuq1235,-,-,-,-,Z,a,i,7
liuq1235,-,-,-,-,x,a,i,-
liuq1235,-,-,-,-,y,3,i,7
cent2009,-,-,-,-,r,3,i,-
cent2009,-,-,-,-,8,3,i,-
cent2009,-,-,-,-,r,3,i,-
sich1238,-,-,-,-,Z,-,i,-
