language,x1,x2,x3,x4,x5,x6,x7
guan1279,-,-,h,-,o,u,-
yuet1238,t,-,s,-,a,n,-
yuet1238,-,-,h,-,a,u,-
yang1307,-,-,h,-,o,u,-
chan1326,-,-,x,-,a,u,-
chen1267,-,-,x,-,a,u,-
kunm1234,-,-,x,-,a,u,-
guil1241,-,-,x,-,o,u,-
tuol1234,d,i,y,-,a,N,-
pand1262,n,-,d,-,a,i,-
sand1270,n,-,d,-,a,i,-
liuq1235,-,-,d,-,3,i,7
liuq1235,-,-,d,-,-,i,7
dong1287,-,-,x,a,u,-,-
numa1251,-,-,x,-,o,-,-
east2370,-,-,Z,e,u,-,-
nort2747,-,-,x,-,u,-,-
sout2754,-,-,x,-,u,-,-
chua1248,-,-,Z,-,o,N,-
larg1235,-,-,z,-,a,u,-
nort2749,-,-,Z,-,o,-,-
cent1394,-,-,Z,-,a,N,-
luop1235,t,3,y,-,e,n,-
luop1235,t,3,y,-,u,N,-
jion1236,-,-,N,-,o,N,-
shee1238,-,-,N,-,u,N,-
pahn1237,-,-,y,-,a,N,-
pahn1237,-,-,Z,-,a,N,-
east2371,-,-,7,-,u,-,-
west2430,-,-,Z,-,u,-,-
kimm1245,-,-,g,-,a,N,-
iumi1238,-,-,l,-,o,N,-
biao1254,-,-,l,-,o,N,-
dzao1238,-,-,Z,-,o,N,-
sich1238,d,-,Z,y,E,-,-
