language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,-,-,t,-,S,e,-,n
shee1238,-,-,-,-,-,-,k,u,-,n
pahn1237,-,-,-,-,t,-,-,a,-,i
pahn1237,-,-,-,-,t,-,-,e,-,i
youn1235,-,-,-,-,t,-,-,e,-,N
east2371,b,-,-,-,y,-,-,a,-,N
west2430,p,-,-,-,Z,-,-,o,-,N
east2370,f,-,a,n,l,-,-,o,-,-
nort2747,-,-,-,-,L,-,y,i,-,-
sout2754,-,-,-,-,m,-,-,e,-,N
nort2749,p,l,a,-,t,-,-,u,-,-
cent1394,-,l,-,-,-,-,-,u,-,-
luop1235,-,-,-,-,t,s,h,u,-,-
luop1235,-,-,-,-,t,s,h,i,-,-
larg1235,-,-,-,-,d,-,e,i,-,-
kimm1245,-,-,-,-,S,-,-,a,-,t
iumi1238,t,-,-,-,s,-,h,u,-,t
biao1254,t,-,-,-,h,-,y,3,-,t
dzao1238,-,-,-,-,s,-,-,o,-,t
east2363,-,-,-,-,7,-,-,o,a,k
east2363,-,-,-,-,7,-,-,o,a,k
liuq1235,-,-,-,-,7,-,-,o,-,k
liuq1235,-,-,-,-,7,-,-,o,-,k
liuq1235,-,-,-,-,7,-,-,o,-,k
cent2009,-,-,-,-,7,-,-,o,-,k
cent2009,-,-,-,-,7,-,-,o,-,k
cent2009,-,-,-,-,7,-,-,o,3,k
sich1238,-,-,-,-,d,-,-,o,-,-
