language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,t,-,-,S,-,u,-,-
shee1238,-,-,k,-,-,h,-,u,-,-
pahn1237,N,-,-,-,-,-,-,e,N,-
pahn1237,n,-,t,-,-,S,-,e,N,-
youn1235,-,-,t,-,-,h,-,o,-,-
east2371,-,-,d,e,i,b,3,u,-,-
west2430,q,o,t,-,-,-,-,o,-,-
east2370,-,-,-,-,-,p,-,o,-,-
nort2747,-,-,-,-,-,p,-,3,-,-
sout2754,-,-,-,-,-,p,-,u,-,-
nort2749,-,-,t,3,-,p,-,3,-,-
cent1394,-,-,-,-,-,p,-,u,-,-
luop1235,-,-,t,3,-,v,-,u,-,-
luop1235,-,-,7,a,-,v,-,u,-,-
larg1235,-,-,k,i,b,h,-,o,-,-
kimm1245,-,-,d,-,-,Z,-,i,m,-
iumi1238,-,-,d,-,-,Z,-,i,m,-
biao1254,-,-,d,-,-,Z,-,i,n,-
dzao1238,-,-,-,-,-,Z,-,a,m,-
east2363,-,-,7,-,-,-,-,o,n,-
east2363,-,-,7,-,-,w,-,a,n,-
liuq1235,-,-,7,-,-,w,-,a,n,7
liuq1235,-,-,-,-,-,v,-,a,n,-
liuq1235,-,-,-,-,-,w,-,a,n,7
cent2009,-,-,-,-,-,7,-,o,n,-
cent2009,-,-,-,-,-,v,-,u,n,-
cent2009,-,-,-,-,-,7,-,o,n,-
sich1238,-,-,t,-,s,h,o,o,-,-
