language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,n,p,-,o,-,i,-,-
shee1238,-,p,-,y,-,i,-,-
pahn1237,n,-,-,-,-,i,-,-
pahn1237,n,p,h,y,-,e,-,-
youn1235,-,m,-,y,-,a,-,-
east2371,-,m,-,-,e,i,-,-
west2430,-,m,-,Z,e,i,-,-
east2370,n,-,-,y,-,a,-,-
nort2747,-,-,-,z,-,a,-,-
nort2749,n,p,-,l,-,a,-,-
cent1394,n,p,-,Z,-,i,-,-
luop1235,n,b,-,-,-,a,-,-
luop1235,n,b,-,y,-,a,-,-
larg1235,n,b,-,-,-,u,-,-
kimm1245,-,b,-,y,-,a,t,-
iumi1238,-,b,-,-,-,a,t,-
biao1254,-,b,-,l,-,a,t,-
dzao1238,-,b,-,y,-,a,t,-
east2363,-,m,-,-,-,a,n,-
east2363,-,m,-,-,-,a,n,-
liuq1235,-,m,-,-,-,a,n,7
liuq1235,-,m,-,-,-,a,n,-
liuq1235,-,m,-,-,-,a,n,7
cent2009,-,m,-,-,-,a,n,-
cent2009,-,m,-,-,-,a,n,-
cent2009,-,m,-,-,-,a,n,-
sich1238,d,Z,-,-,-,i,-,-
