language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,n,-,-,t,S,-,-,-,e,i
shee1238,n,-,-,-,-,-,-,-,-,u
pahn1237,n,-,-,-,-,-,-,-,e,i
pahn1237,n,-,-,t,s,-,-,-,e,-
youn1235,-,-,-,t,-,-,-,-,a,i
east2371,-,-,-,-,z,-,-,-,a,i
west2430,n,-,-,t,s,-,-,-,a,-
east2370,-,-,-,t,s,-,-,-,e,-
nort2747,-,-,-,-,s,-,-,-,a,-
sout2754,-,-,-,-,s,-,-,-,E,-
nort2749,n,z,n,d,z,-,-,-,a,-
cent1394,n,-,-,t,s,-,-,-,a,-
luop1235,n,-,-,t,s,-,-,-,i,-
luop1235,n,-,-,t,s,-,-,-,i,-
larg1235,n,-,-,t,s,-,-,-,a,-
kimm1245,-,-,-,d,-,-,-,-,a,u
iumi1238,-,-,-,d,z,-,-,-,a,u
biao1254,-,-,-,d,z,-,-,-,a,-
dzao1238,-,-,-,d,-,-,-,-,o,-
east2363,-,-,-,-,s,u,w,e,i,-
east2363,-,-,-,-,s,u,-,-,i,-
liuq1235,-,-,-,-,8,-,-,-,i,-
liuq1235,-,-,-,-,s,u,-,-,i,-
liuq1235,-,-,-,-,8,o,-,-,i,-
cent2009,-,-,-,-,8,u,-,-,i,-
cent2009,-,-,-,-,8,u,w,e,i,-
cent2009,-,-,-,-,8,u,-,-,i,-
sich1238,-,-,-,t,S,-,h,-,i,-
