language,x1,x2,x3,x4,x5,x6
jion1236,-,-,n,-,3,N
shee1238,-,-,n,-,u,N
pahn1237,-,-,n,-,a,N
pahn1237,-,-,n,-,a,N
youn1235,-,-,n,-,e,N
east2371,-,-,n,-,a,N
west2430,-,-,n,-,o,N
east2370,-,-,n,-,e,N
nort2747,-,-,n,-,a,N
sout2754,-,-,n,-,e,N
nort2749,-,-,n,-,o,-
cent1394,-,-,n,-,o,-
luop1235,-,-,n,-,o,N
luop1235,-,-,n,-,u,N
larg1235,-,-,n,-,a,u
east2363,k,3,n,-,-,-
east2363,k,3,n,-,-,-
liuq1235,k,3,n,-,-,7
liuq1235,k,o,n,-,-,-
liuq1235,k,u,n,-,-,7
cent2009,k,u,n,-,-,-
cent2009,k,u,n,-,-,-
cent2009,k,u,n,-,-,-
sich1238,-,-,d,z,o,-
