language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,d,u,g,m,a,l,-,-,3,-
wola1253,-,-,7,-,a,l,-,g,a,-
zayy1238,-,-,7,-,a,l,-,g,3,-
hara1271,-,-,-,-,-,d,u,f,a,n
amha1245,-,-,7,-,a,l,-,g,a,-
argo1244,-,-,7,-,a,l,-,g,a,-
mesq1240,-,-,7,-,a,l,-,g,a,-
muhe1234,-,-,7,-,a,l,-,g,a,-
chah1248,-,-,7,-,a,l,-,g,a,-
gura1260,-,-,7,-,a,r,-,g,a,-
gume1239,-,-,7,-,a,l,-,g,a,-
ezha1238,-,-,7,-,a,l,-,g,a,-
gyet1241,-,-,7,-,a,r,-,g,a,-
inor1240,-,-,7,-,a,r,-,g,a,-
kist1241,-,-,7,-,a,l,-,g,a,-
eneg1238,-,-,7,-,a,n,-,z,-,-
geez1241,-,-,X,-,a,r,-,-,a,t
tigr1271,-,-,X,-,a,r,-,-,a,t
tigr1270,-,-,X,-,a,r,-,-,a,t
