language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,7,-,-,o,S,-,-,-,-,t
wola1253,h,-,-,o,i,o,-,-,i,t
zayy1238,h,-,-,o,i,o,-,-,i,t
hara1271,k,-,-,o,-,-,-,-,-,t
amha1245,h,-,-,u,l,-,-,-,3,t
argo1244,k,-,-,-,-,-,-,-,e,t
mesq1240,x,-,-,w,-,-,-,-,e,t
muhe1234,x,-,-,w,-,-,-,-,e,t
chah1248,x,-,-,w,-,-,-,-,e,t
gura1260,x,-,-,w,-,-,-,-,e,t
gume1239,x,-,-,w,-,-,-,-,e,t
ezha1238,x,-,-,w,-,-,-,-,e,t
gyet1241,x,-,-,w,-,-,-,-,e,t
inor1240,-,-,-,w,-,3,r,7,e,t
kist1241,k,-,-,-,-,-,-,-,i,t
eneg1238,h,u,r,7,-,-,-,-,3,t
geez1241,k,3,l,7,-,-,-,-,3,-
tigr1271,k,3,l,t,-,-,-,-,3,-
tigr1270,k,3,l,7,-,-,-,-,e,t
