language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
silt1240,-,-,-,i,y,-,-,-,3,r,o,r,e
wola1253,d,-,Z,3,b,-,-,-,3,-,-,-,-
zayy1238,d,-,Z,3,b,-,-,-,a,-,-,-,-
hara1271,g,-,-,i,d,-,-,-,i,r,-,-,-
amha1245,t,3,l,3,k,-,-,-,-,-,-,-,-
argo1244,-,-,l,a,x,-,-,-,i,m,-,-,-
mesq1240,-,-,n,3,k,-,-,-,-,-,-,-,-
muhe1234,-,-,l,3,7,3,i,y,3,-,-,-,-
ezha1238,-,-,7,3,m,i,i,y,3,-,-,-,-
gyet1241,-,-,n,3,k,i,i,y,3,-,-,-,-
inor1240,-,-,n,u,7,i,i,y,3,-,-,-,-
kist1241,m,a,l,3,k,-,-,-,-,-,-,-,-
eneg1238,-,-,n,u,7,-,-,-,-,-,-,-,-
geez1241,-,-,X,3,b,-,i,i,i,-,-,-,-
tigr1271,-,-,g,3,z,-,-,-,i,f,-,-,-
tigr1270,-,-,X,a,b,a,i,y,i,-,-,-,-
