language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
zayy1238,7,3,n,t,-,-,t,-,a,k
hara1271,7,a,-,t,-,3,w,-,a,k
amha1245,-,-,-,d,-,o,r,-,o,-
argo1244,-,-,-,d,-,o,r,-,o,-
mesq1240,k,u,-,t,-,3,n,-,a,-
muhe1234,k,u,-,t,-,3,n,-,a,-
chah1248,k,u,-,t,-,3,r,-,a,-
gura1260,k,u,-,t,-,a,r,-,a,-
gume1239,k,u,-,t,-,a,r,-,a,-
ezha1238,k,u,-,t,-,3,r,-,a,-
gyet1241,k,u,-,t,-,a,r,-,a,-
inor1240,k,u,-,t,-,a,r,-,a,-
kist1241,-,-,-,d,Z,3,r,-,a,-
geez1241,-,-,-,d,-,o,r,h,o,-
tigr1271,-,-,-,d,-,3,r,h,o,-
tigr1270,-,-,-,d,-,3,r,h,o,-
