language,x1,x2,x3,x4,x5,x6,x7,x8
silt1240,-,d,3,r,3,k,-,-
zayy1238,-,d,3,r,3,k,-,-
kist1241,-,d,3,r,3,k,-,-
mesq1240,t,t,3,r,3,k,-,-
amha1245,-,d,3,r,3,k,-,-
hara1271,-,d,3,r,3,k,-,-
tigr1270,-,-,i,y,3,b,u,s
