language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,-,b,3,r,-,-,e,d,3,-
wola1253,-,b,3,r,-,-,e,d,3,-
zayy1238,-,m,3,l,-,k,3,m,a,-
amha1245,-,m,3,l,-,k,a,m,-,-
argo1244,t,t,3,r,-,-,u,-,-,-
mesq1240,-,m,3,l,-,k,a,m,a,-
muhe1234,-,m,3,l,-,k,a,m,a,-
chah1248,-,m,3,r,-,k,a,m,a,-
gura1260,-,m,3,r,-,k,a,m,a,-
gume1239,-,m,3,r,-,k,a,m,a,-
ezha1238,-,m,3,r,-,k,a,m,a,-
gyet1241,-,m,3,r,-,k,a,m,a,-
inor1240,-,m,3,r,-,k,a,m,a,-
kist1241,-,m,3,l,-,k,a,m,a,-
eneg1238,-,m,3,l,-,k,a,m,a,-
geez1241,-,-,-,l,3,X,a,i,a,i
tigr1270,-,g,3,r,-,-,u,m,-,-
