language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,-,-,t,t,-,a,i,a,-,i,-
wola1253,-,-,t,t,-,a,i,a,-,i,-
zayy1238,-,-,-,t,-,a,i,a,-,i,-
hara1271,-,-,t,t,a,a,i,a,-,i,-
amha1245,-,-,-,b,-,3,g,-,-,-,-
argo1244,-,-,-,x,-,a,r,a,-,-,-
mesq1240,7,3,t,t,-,-,-,-,-,e,-
muhe1234,-,-,t,t,-,-,-,-,-,e,-
chah1248,-,-,t,t,-,-,-,-,-,3,-
gura1260,-,-,t,t,-,-,-,-,-,e,-
gume1239,-,-,t,t,-,a,i,a,-,i,-
ezha1238,-,-,t,t,-,a,i,a,-,i,-
gyet1241,-,-,t,t,-,a,i,a,-,i,-
inor1240,-,-,t,t,-,a,i,a,-,i,-
kist1241,7,3,t,t,-,a,i,a,-,i,-
eneg1238,-,-,t,t,-,a,i,a,-,i,-
geez1241,-,-,b,-,-,-,-,3,g,3,X
tigr1271,-,-,b,-,-,-,-,3,g,3,X
tigr1270,-,-,b,-,-,-,-,3,g,u,X
