language,x1,x2,x3
silt1240,d,3,m
wola1253,d,3,m
zayy1238,d,3,m
hara1271,d,3,m
amha1245,d,3,m
argo1244,d,3,m
mesq1240,d,3,m
muhe1234,d,3,m
chah1248,d,3,m
gura1260,d,3,m
gume1239,d,3,m
ezha1238,d,3,m
gyet1241,d,3,m
inor1240,d,3,m
kist1241,d,3,m
eneg1238,d,3,m
geez1241,d,3,m
tigr1271,d,3,m
tigr1270,d,3,m
