language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,7,a,n,-,g,w,o,-,-,r,o
wola1253,7,a,n,-,g,-,3,-,-,t,-
zayy1238,7,a,n,-,g,-,3,-,-,t,-
hara1271,7,a,n,-,g,-,3,-,-,t,-
amha1245,7,a,n,-,g,-,3,-,-,t,-
argo1244,7,a,n,5,g,-,3,-,-,d,-
mesq1240,7,a,n,-,g,-,3,-,-,t,-
muhe1234,7,a,n,-,g,-,3,-,-,t,-
chah1248,7,a,n,-,g,-,3,-,-,t,-
gura1260,7,a,n,-,g,-,3,-,-,t,-
gume1239,7,a,n,-,g,-,3,-,-,t,-
ezha1238,7,a,n,-,g,-,3,-,-,t,-
gyet1241,7,a,n,-,g,-,3,-,-,t,-
inor1240,7,a,n,-,g,-,3,-,-,d,-
kist1241,7,a,n,-,g,-,3,-,-,t,-
eneg1238,7,a,n,-,g,-,3,-,-,t,-
geez1241,-,-,-,-,k,-,3,s,a,d,-
tigr1271,-,-,-,-,k,-,3,s,a,d,-
tigr1270,s,3,-,-,g,-,a,-,-,d,-
