language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
silt1240,m,3,-,t,-,-,-,t,-,-,a,-
wola1253,m,3,-,t,-,-,-,t,-,-,a,-
zayy1238,m,a,-,-,-,-,-,t,-,-,a,-
hara1271,d,i,-,d,-,-,-,Z,-,-,a,-
amha1245,m,3,t,t,-,-,-,t,-,-,a,-
argo1244,m,3,t,t,-,-,-,t,-,-,a,-
mesq1240,-,-,-,t,-,S,3,n,n,5,3,-
muhe1234,-,-,-,b,3,s,a,m,-,-,-,-
chah1248,-,-,-,t,-,S,3,n,-,-,3,-
gura1260,-,-,-,t,-,S,3,n,-,-,3,-
gume1239,-,-,-,t,-,S,3,n,-,-,3,-
ezha1238,-,-,-,t,-,S,3,n,-,-,3,-
gyet1241,-,-,-,t,-,S,3,n,-,5,3,-
inor1240,-,-,-,-,-,m,3,7,-,-,a,-
kist1241,m,3,t,t,-,-,-,t,-,-,a,-
eneg1238,-,-,-,-,-,m,3,7,-,-,a,-
geez1241,m,3,s,s,-,-,-,7,-,-,a,-
tigr1271,m,3,-,s,-,-,-,s,-,-,a,7
tigr1270,m,3,-,s,-,-,-,s,-,-,a,-
