language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
silt1240,-,-,-,-,-,-,-,z,-,-,3,-,g,3,-,-,-,d,o,-
wola1253,-,w,3,-,-,-,-,l,-,-,3,n,g,a,a,a,i,y,a,-
zayy1238,-,-,-,-,-,-,-,d,-,Z,e,-,d,a,-,-,-,l,3,-
hara1271,-,7,a,-,-,-,-,z,i,y,3,-,g,3,-,-,-,d,u,-
argo1244,-,7,3,n,-,-,-,d,-,Z,e,-,d,e,-,-,-,l,o,-
mesq1240,i,y,3,-,g,w,3,r,-,-,3,-,g,-,-,-,i,y,3,-
inor1240,-,7,3,n,g,w,3,r,-,-,3,-,g,3,-,-,i,-,3,i
kist1241,-,s,3,-,-,-,-,r,-,-,3,n,d,-,-,-,i,d,a,-
tigr1271,-,w,3,-,-,-,-,x,-,-,a,-,r,i,-,-,i,y,a,-
tigr1270,-,-,-,-,-,-,-,X,-,-,a,-,S,-,-,-,i,l,-,-
