language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
zayy1238,h,o,-,b,u,d,u,-,-,-
hara1271,S,-,-,-,u,r,-,-,-,-
amha1245,g,3,n,f,-,-,o,-,-,-
argo1244,g,3,n,f,-,-,o,-,-,-
muhe1234,7,o,-,z,-,-,a,-,t,-
chah1248,7,o,-,z,-,-,a,-,t,-
gura1260,7,o,w,z,-,-,a,-,t,-
gume1239,7,o,-,z,-,-,a,-,t,-
ezha1238,7,o,-,z,-,-,a,-,t,-
gyet1241,7,a,w,z,-,-,a,-,t,-
inor1240,-,-,-,d,-,-,a,-,7,a
kist1241,g,3,n,f,-,-,o,-,-,-
eneg1238,-,-,-,d,-,-,a,-,7,3
geez1241,-,-,-,g,-,-,a,X,t,-
tigr1271,-,-,-,g,-,-,3,n,f,o
tigr1270,-,-,-,g,-,-,a,X,t,-
