language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
amha1245,w,-,-,-,-,-,3,-,-,s,3,n,3,-
mesq1240,w,3,-,-,-,w,3,-,-,s,3,n,-,-
muhe1234,w,3,-,-,-,w,3,-,-,s,3,n,-,-
chah1248,w,3,-,-,-,w,3,-,-,s,3,n,-,-
gura1260,w,3,-,-,-,b,3,-,-,r,-,-,-,-
gume1239,w,-,-,-,-,-,3,-,-,s,-,n,o,t
ezha1238,f,3,-,-,-,n,3,-,-,d,3,m,-,-
gyet1241,m,e,-,-,-,7,3,-,-,S,a,-,-,-
inor1240,w,-,-,-,-,-,3,-,-,s,3,n,-,-
kist1241,w,o,-,-,-,w,o,-,-,s,3,n,-,-
eneg1238,7,3,d,Z,a,w,3,-,r,t,-,-,-,-
geez1241,b,-,-,-,-,-,3,i,i,y,3,n,3,-
tigr1271,w,-,-,-,-,-,3,-,-,s,3,n,3,-
