language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
silt1240,-,-,-,-,-,d,3,-,-,-,n,-,b,u,t,t,-,-
wola1253,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
zayy1238,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
hara1271,-,-,-,-,-,d,3,-,-,-,-,-,g,u,-,-,-,-
amha1245,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
argo1244,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
mesq1240,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
muhe1234,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
chah1248,-,-,m,a,-,t,3,-,-,-,-,-,g,a,-,-,-,-
gura1260,-,-,-,-,-,h,3,-,-,-,m,3,g,a,-,-,-,-
gume1239,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
ezha1238,7,3,m,a,-,t,i,-,-,-,n,-,g,i,-,-,-,-
gyet1241,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
inor1240,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
kist1241,-,-,-,-,-,d,3,-,-,-,n,-,g,3,-,t,-,-
eneg1238,-,-,-,-,-,7,3,-,-,-,m,-,-,a,-,t,3,g
geez1241,-,-,-,-,-,-,-,-,-,-,-,-,g,3,b,t,a,-
tigr1271,b,3,h,a,n,d,3,-,-,-,-,-,b,3,-,t,-,-
tigr1270,-,-,-,-,-,7,3,b,h,a,m,-,g,3,-,m,-,-
