language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
silt1240,7,-,-,u,m,-,-,a,r,-,-,-
wola1253,7,-,-,u,m,-,-,a,r,-,-,-
zayy1238,7,-,-,u,m,-,-,a,r,-,-,-
hara1271,w,-,-,a,T,t,S,3,r,-,-,a
amha1245,7,a,h,3,i,i,y,a,-,-,-,-
argo1244,7,a,h,3,i,-,y,a,-,-,-,-
mesq1240,7,-,-,3,m,-,-,a,r,-,-,-
muhe1234,7,-,-,3,m,-,-,a,r,-,-,-
chah1248,7,-,-,3,m,-,-,a,r,-,-,-
gura1260,7,-,-,3,m,-,-,a,r,-,-,-
gume1239,7,-,-,3,m,-,-,a,r,-,-,-
ezha1238,7,-,-,3,m,-,-,a,r,-,-,-
gyet1241,7,-,-,3,m,-,-,a,r,-,-,-
inor1240,7,-,-,3,m,-,-,a,r,-,-,-
kist1241,7,-,-,3,m,-,-,a,r,-,-,-
eneg1238,7,-,-,3,w,-,-,a,n,-,-,-
geez1241,7,-,-,-,-,-,-,a,d,-,g,-
tigr1271,7,-,-,-,-,-,-,a,d,-,g,i
tigr1270,7,-,-,-,-,-,-,a,d,3,g,-
