language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,-,h,-,-,a,t,a,i,a,i
wola1253,-,7,-,-,a,n,3,-,-,-
zayy1238,i,y,-,-,a,h,a,i,a,i
hara1271,-,7,-,-,a,z,o,-,-,-
amha1245,i,y,-,-,a,-,-,-,-,-
argo1244,-,7,-,-,o,d,-,-,-,-
mesq1240,-,z,-,-,a,-,-,-,-,-
muhe1234,-,z,-,-,a,-,-,-,-,-
chah1248,-,x,-,-,3,x,-,-,-,-
gura1260,-,h,-,-,a,t,a,-,-,-
gume1239,-,x,-,-,3,x,-,-,-,-
ezha1238,-,z,-,-,a,-,-,-,-,-
gyet1241,-,x,-,-,3,-,-,-,-,-
inor1240,-,x,-,-,a,d,a,-,-,-
kist1241,-,z,-,-,a,-,-,-,-,-
eneg1238,-,x,a,d,3,-,-,-,-,-
geez1241,-,z,-,-,3,k,-,u,-,-
tigr1271,-,7,-,-,3,t,-,i,-,-
tigr1270,-,l,-,-,a,h,a,i,a,i
