language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,-,s,3,-,-,t,-,-,S,e,-
wola1253,-,s,3,-,-,t,-,-,S,e,-
zayy1238,-,s,3,-,-,t,-,-,S,i,-
hara1271,-,s,3,-,-,t,-,-,S,a,-
amha1245,t,t,3,t,t,t,-,-,-,a,-
argo1244,-,s,3,-,-,t,-,-,S,a,-
mesq1240,-,s,3,T,T,t,-,-,S,3,-
muhe1234,-,s,3,T,T,t,-,-,S,3,m
chah1248,-,s,3,-,T,t,-,-,S,3,-
gura1260,-,s,3,-,T,t,-,-,S,3,-
gume1239,-,s,3,-,t,t,-,-,-,3,-
ezha1238,-,s,3,T,T,t,-,-,S,3,-
gyet1241,-,s,3,-,T,t,-,-,S,3,-
inor1240,-,s,3,-,T,t,-,-,S,3,-
kist1241,-,s,3,T,T,t,-,-,S,3,-
eneg1238,-,s,e,T,T,t,-,-,S,3,-
geez1241,-,s,3,-,-,t,-,i,y,3,-
tigr1271,-,s,3,-,-,t,3,i,y,3,-
tigr1270,-,s,3,-,-,t,-,-,-,3,-
