language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
silt1240,-,-,-,-,-,-,-,d,-,a,-,-,s,3,m
wola1253,-,-,-,-,-,-,-,d,-,a,-,-,s,a,-
zayy1238,-,-,-,f,3,-,-,r,-,3,-,-,s,3,-
hara1271,-,-,-,-,-,-,-,d,-,a,m,3,s,a,-
amha1245,7,-,a,f,3,-,-,r,-,3,-,-,s,3,-
argo1244,-,-,-,f,3,-,-,r,-,3,-,-,s,3,-
mesq1240,-,-,-,b,3,-,-,r,-,3,-,-,s,3,-
muhe1234,7,-,a,f,3,-,-,r,-,3,-,-,s,3,m
chah1248,-,-,-,b,a,-,-,n,-,3,-,-,r,3,m
gura1260,-,-,-,b,a,-,-,n,-,3,-,-,r,3,m
gume1239,t,S,3,f,3,T,-,t,S,3,-,-,f,3,m
ezha1238,-,-,-,b,a,-,-,n,-,3,-,-,s,3,m
gyet1241,-,-,-,d,a,-,-,-,-,-,-,-,s,3,-
inor1240,-,-,-,b,a,-,-,n,-,3,-,-,r,3,-
kist1241,-,-,-,d,a,-,-,-,-,-,-,-,s,3,m
eneg1238,-,-,-,b,a,-,-,n,-,3,-,-,r,3,-
geez1241,-,-,-,7,a,f,-,r,-,3,-,-,s,3,-
tigr1271,-,-,-,7,a,X,3,n,-,3,-,-,w,3,-
tigr1270,-,-,-,7,a,f,-,r,-,3,-,-,s,a,-
