language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
silt1240,-,7,-,-,u,-,n,-,-,-,-,-,-,-,-,-,-
wola1253,-,7,-,-,u,-,n,-,-,-,-,-,-,-,-,-,-
zayy1238,-,7,u,m,u,-,n,-,-,-,-,-,-,-,-,-,-
hara1271,-,7,-,-,u,-,n,-,-,-,-,-,-,-,-,-,-
amha1245,-,d,-,-,3,-,n,-,-,-,-,-,g,a,i,a,i
argo1244,-,d,-,-,3,-,n,-,-,-,-,-,g,a,i,a,i
mesq1240,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
muhe1234,-,7,-,-,3,-,m,a,n,n,5,3,-,-,-,-,-
chah1248,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
gura1260,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
gume1239,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
ezha1238,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
gyet1241,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
inor1240,-,7,-,-,3,-,m,-,-,-,-,3,r,-,-,-,-
kist1241,i,y,-,-,i,-,m,-,-,-,-,i,r,-,-,-,-
eneg1238,-,7,-,-,3,w,n,-,-,-,-,-,-,-,-,-,-
geez1241,-,7,-,-,3,-,b,-,-,-,-,-,n,-,-,-,-
tigr1271,-,7,-,-,3,-,m,-,-,-,-,-,n,-,-,-,i
tigr1270,-,7,-,-,3,-,b,-,-,-,-,3,n,-,-,-,-
