language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
silt1240,h,-,u,l,-,-,-,-,3,m,k,3
wola1253,h,-,u,l,-,-,-,-,3,m,-,-
zayy1238,h,-,u,l,-,-,-,-,u,-,-,-
hara1271,k,-,u,l,-,-,-,-,u,-,-,-
amha1245,h,-,u,l,-,-,-,-,u,m,-,-
argo1244,-,-,-,d,i,i,i,y,u,m,-,-
mesq1240,7,-,3,n,-,-,-,-,3,m,-,-
muhe1234,7,-,3,n,-,-,-,-,3,m,-,-
chah1248,7,-,3,n,-,-,-,-,3,m,-,-
gura1260,7,-,3,n,-,-,-,-,3,m,-,-
gume1239,7,-,3,n,-,-,-,-,3,m,-,-
ezha1238,7,-,3,n,-,-,-,-,3,m,-,-
gyet1241,7,-,3,n,-,-,-,-,3,7,-,-
inor1240,7,-,3,n,-,-,-,-,3,-,-,-
kist1241,k,-,u,l,-,-,-,-,3,m,-,-
eneg1238,h,-,3,n,-,7,e,d,i,-,-,-
geez1241,k,w,3,l,-,-,-,-,-,-,-,-
tigr1271,k,-,u,l,-,-,-,-,u,-,-,-
tigr1270,k,-,3,l,-,-,-,-,a,n,-,-
