language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
silt1240,7,-,-,-,a,-,-,-,i,-,a,-,i,-,-,t,a,i,a,i
wola1253,7,-,-,-,a,-,-,-,i,-,a,-,i,-,-,n,-,-,-,e
zayy1238,7,-,-,-,a,-,-,-,i,-,a,-,i,-,-,t,-,-,-,e
hara1271,7,a,-,-,a,-,-,-,i,-,a,-,i,-,-,-,-,-,-,-
amha1245,-,-,-,-,-,-,-,-,i,y,3,t,3,-,-,n,n,5,a,w
argo1244,-,-,-,-,-,-,-,-,i,y,e,d,3,-,-,n,n,5,a,w
mesq1240,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-,t,-,-,i,-
muhe1234,7,-,-,-,3,n,t,-,-,-,-,-,-,-,-,t,e,w,e,-
chah1248,7,-,-,-,3,n,d,-,-,-,e,h,u,-,-,t,-,-,a,-
gura1260,7,-,-,-,e,-,t,-,-,-,3,-,-,-,-,t,-,-,a,-
gume1239,7,-,-,-,e,-,t,-,-,-,3,-,-,-,-,t,-,-,a,-
ezha1238,7,-,-,-,3,n,d,e,i,y,3,-,-,-,-,t,-,-,a,-
gyet1241,7,a,i,a,i,-,t,-,-,-,3,x,-,-,-,t,-,-,a,-
inor1240,7,-,-,-,3,-,t,-,-,-,3,-,-,-,-,d,-,-,o,-
kist1241,-,-,-,-,i,-,y,-,-,-,3,-,-,-,-,t,-,-,a,-
eneg1238,7,-,-,-,3,-,t,-,-,-,3,-,-,-,-,d,-,-,3,-
geez1241,7,-,-,-,3,-,-,-,i,-,3,-,i,-,-,n,-,-,u,-
tigr1271,7,-,-,-,a,-,-,-,i,-,-,-,i,y,3,n,-,-,-,-
tigr1270,7,-,-,-,a,-,-,-,i,-,-,-,-,y,-,-,-,-,a,-
