language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,-,m,3,-,-,g,3,r,i,-
wola1253,-,m,3,-,-,g,3,r,i,-
zayy1238,-,-,-,-,-,z,u,r,a,-
hara1271,-,w,a,-,-,d,3,l,-,-
amha1245,-,w,3,-,-,f,-,r,a,m
argo1244,-,w,3,-,-,f,-,r,a,m
mesq1240,d,Z,3,n,d,Z,3,n,-,-
muhe1234,d,Z,3,n,d,Z,3,n,-,-
chah1248,d,Z,3,n,d,Z,3,r,-,-
gura1260,d,Z,3,n,d,Z,3,r,-,-
gume1239,d,Z,3,n,d,Z,3,r,-,-
ezha1238,d,Z,3,n,d,Z,3,r,-,-
gyet1241,d,-,3,n,d,Z,3,r,-,-
inor1240,d,Z,3,n,d,Z,3,r,-,-
kist1241,d,-,3,-,d,-,a,n,-,-
eneg1238,-,g,u,-,-,S,3,r,-,-
geez1241,s,s,3,-,-,f,u,k,-,-
tigr1271,s,s,3,-,-,n,u,X,-,-
tigr1270,-,g,3,-,-,z,i,f,-,-
