language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
silt1240,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
wola1253,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
zayy1238,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,t,-,-,-,-,-
hara1271,7,-,-,i,d,o,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-
amha1245,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,t,3,i,i,y,o
argo1244,n,-,-,i,-,-,-,s,-,-,-,-,-,-,-,t,-,-,-,S,a
mesq1240,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
muhe1234,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
chah1248,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
gura1260,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
gume1239,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
ezha1238,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
gyet1241,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
inor1240,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
kist1241,m,-,-,3,-,-,-,S,-,-,-,-,-,-,-,t,-,-,-,-,-
eneg1238,m,-,-,i,-,-,-,s,-,-,-,-,-,-,-,t,-,-,-,-,-
geez1241,b,3,7,3,-,-,-,s,-,-,-,-,i,-,-,t,-,-,-,-,-
tigr1271,-,-,-,-,-,-,-,s,3,b,7,a,i,a,i,t,-,-,-,i,-
tigr1270,7,-,-,3,-,-,-,s,-,-,-,-,i,-,-,t,-,-,-,-,-
