language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
silt1240,-,T,-,-,t,-,S,-,-,3,n,-,-
wola1253,-,-,-,-,t,-,S,-,-,3,n,-,-
zayy1238,-,m,3,-,s,-,s,-,k,3,t,-,-
hara1271,-,X,a,T,t,-,S,-,-,i,-,-,-
amha1245,-,-,-,-,d,-,Z,-,-,3,r,b,a
argo1244,-,-,-,-,d,-,Z,-,-,e,d,-,-
mesq1240,-,g,3,n,Z,-,Z,-,-,3,-,-,-
muhe1234,-,g,3,n,Z,-,Z,-,-,3,-,-,-
chah1248,-,g,i,-,y,i,S,-,-,3,-,-,-
gura1260,d,Z,i,-,y,i,S,-,-,3,-,-,-
gume1239,-,f,-,-,w,-,-,-,-,3,r,-,-
ezha1238,-,g,3,n,Z,-,Z,-,-,3,-,-,-
gyet1241,-,g,i,-,-,-,S,-,-,3,-,-,-
inor1240,-,g,i,-,-,-,S,3,7,3,-,-,-
kist1241,-,g,3,n,Z,-,Z,-,-,3,-,-,-
eneg1238,-,g,i,-,y,i,S,-,-,3,-,-,-
geez1241,-,z,3,-,b,-,-,-,-,a,n,-,-
tigr1271,-,d,3,-,X,-,r,-,-,i,t,-,-
