language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,-,-,d,Z,i,m,-,a,t,-,-
wola1253,-,-,d,Z,i,m,-,a,t,-,-
zayy1238,-,-,d,Z,i,m,-,3,t,-,-
hara1271,-,-,d,Z,u,m,7,a,-,-,-
amha1245,-,-,-,7,-,-,-,a,r,b,-
argo1244,-,-,d,Z,u,m,-,a,7,a,-
mesq1240,7,a,d,-,-,-,-,a,r,3,-
muhe1234,7,a,d,-,-,-,-,a,r,3,-
chah1248,-,-,d,Z,i,m,-,a,t,-,-
gura1260,-,-,d,Z,3,m,-,a,t,-,-
gume1239,-,-,d,Z,3,m,-,a,t,-,-
ezha1238,7,a,d,-,-,-,-,a,r,3,-
gyet1241,-,-,d,Z,i,m,7,a,t,-,-
inor1240,-,-,d,Z,3,m,7,a,t,-,-
kist1241,7,a,d,-,-,-,-,a,r,3,-
geez1241,-,-,X,-,-,-,-,a,r,b,-
tigr1271,-,-,X,-,-,-,-,a,r,b,i
tigr1270,-,-,d,Z,3,m,-,a,t,-,-
