language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
silt1240,-,-,-,7,-,-,-,-,3,-,d,3,g,o,-,-,t
wola1253,-,-,-,7,-,-,-,-,a,-,d,3,g,3,-,-,-
zayy1238,-,-,-,7,-,-,-,-,a,-,d,3,g,3,-,-,-
hara1271,-,-,-,w,-,-,-,-,a,-,l,-,-,a,-,-,-
amha1245,-,-,-,-,-,-,-,-,-,-,t,3,w,3,-,-,-
argo1244,-,-,-,-,-,-,-,-,-,-,t,3,w,3,-,-,-
mesq1240,-,-,-,w,-,-,-,-,3,g,f,-,-,3,-,-,r
muhe1234,-,-,-,w,-,-,-,-,3,-,t,-,-,e,-,-,-
chah1248,-,-,-,w,-,-,-,-,3,-,t,-,-,e,-,-,-
gura1260,-,-,-,w,-,-,-,-,3,-,t,-,-,e,-,-,-
gume1239,t,-,a,b,-,-,-,-,o,-,t,-,-,-,-,-,-
ezha1238,-,-,-,w,-,-,-,-,3,-,t,-,-,e,-,-,-
gyet1241,t,S,a,7,-,-,-,-,-,-,-,-,-,3,-,-,-
inor1240,-,-,-,7,-,-,-,-,3,-,t,-,-,3,7,u,t
kist1241,-,-,-,w,-,-,-,-,3,g,f,-,-,3,-,-,r
geez1241,-,-,-,7,a,b,k,w,3,-,r,-,-,3,-,-,-
tigr1271,-,-,-,g,-,-,-,-,3,-,d,-,-,3,-,-,f
tigr1270,-,-,-,7,-,-,-,-,3,-,b,-,-,3,-,-,l
