language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
silt1240,-,-,7,-,-,-,a,r,u,s,-,-,-,-,o
wola1253,-,-,7,-,-,-,a,-,-,s,3,b,-,-,o
zayy1238,-,-,7,-,-,-,a,-,-,s,o,b,-,-,u
hara1271,-,-,t,t,i,r,3,-,-,s,-,-,-,-,u
amha1245,T,-,t,-,-,-,-,-,-,S,3,w,-,-,-
argo1244,-,-,t,-,-,-,-,-,-,S,3,w,-,-,-
mesq1240,-,-,7,-,-,-,a,-,-,s,o,-,-,-,-
muhe1234,-,-,7,-,-,-,a,-,-,s,3,w,-,-,3
chah1248,-,-,7,-,-,-,a,-,-,s,o,-,-,-,-
gura1260,-,-,7,-,-,-,a,-,-,s,o,-,-,-,-
gume1239,-,-,7,-,-,-,a,-,-,s,o,-,-,-,-
ezha1238,-,-,7,-,-,-,a,-,-,s,o,-,-,-,-
gyet1241,-,-,7,-,-,-,a,-,-,s,3,w,-,-,3
inor1240,b,3,7,-,-,-,3,-,-,d,-,-,-,-,-
kist1241,-,-,-,-,-,-,-,-,-,s,o,g,i,d,a
eneg1238,b,3,7,-,-,-,3,-,-,d,-,-,-,-,-
geez1241,-,-,s,-,-,-,-,-,-,s,e,w,-,-,-
tigr1271,T,-,t,-,-,-,-,-,-,S,3,w,-,-,-
tigr1270,-,-,s,-,-,-,-,-,-,s,e,w,-,-,e
