language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,-,-,-,f,-,3,l,-,-,a,-
wola1253,-,-,-,f,-,3,l,-,-,a,-
zayy1238,-,-,-,f,-,3,l,-,-,3,-
hara1271,-,-,-,f,-,3,l,a,X,a,-
amha1245,-,-,-,f,-,3,l,-,-,a,-
argo1244,n,-,3,f,-,3,r,-,-,a,-
mesq1240,t,S,3,k,w,3,r,-,-,3,-
muhe1234,t,S,3,k,w,3,r,-,-,3,m
chah1248,t,S,3,k,-,3,r,-,-,3,m
gura1260,t,S,3,k,-,3,r,-,-,3,m
gume1239,t,S,3,k,-,3,r,-,-,3,m
ezha1238,t,S,3,k,w,3,r,-,-,3,-
gyet1241,t,S,3,k,-,3,r,-,-,3,-
inor1240,t,S,3,k,w,3,r,-,-,3,-
kist1241,-,-,-,f,-,3,l,-,-,a,m
eneg1238,t,S,a,k,-,a,r,-,-,a,-
geez1241,n,-,3,f,-,3,r,-,-,3,-
tigr1271,-,-,-,s,-,3,g,-,-,a,-
tigr1270,X,-,a,f,-,3,n,-,-,a,-
