language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,7,-,-,a,-,w,d,Z,e,-,-
wola1253,7,-,-,a,-,w,d,Z,e,-,-
zayy1238,7,-,-,a,-,w,d,Z,i,-,-
hara1271,X,-,-,o,-,-,d,Z,i,-,-
amha1245,z,-,-,a,-,-,r,-,e,-,-
argo1244,h,u,m,a,-,-,-,-,-,-,-
mesq1240,7,-,-,a,k,w,-,-,a,-,-
muhe1234,7,-,-,3,k,w,-,-,a,-,-
chah1248,7,-,-,3,k,w,-,-,a,-,-
gura1260,7,-,-,3,k,w,-,-,a,-,-
gume1239,7,-,-,3,k,w,-,-,a,-,-
ezha1238,7,-,-,3,k,w,-,-,a,-,-
gyet1241,7,-,-,3,k,w,-,-,a,-,-
inor1240,7,-,-,o,k,w,-,-,a,-,-
kist1241,7,-,-,a,x,-,-,-,u,n,5
eneg1238,7,-,-,a,k,-,-,-,a,-,-
geez1241,-,-,-,i,-,y,-,-,o,m,-
tigr1271,-,-,-,-,-,l,-,-,o,m,i
tigr1270,-,-,-,i,-,y,-,-,o,m,-
