language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,7,a,n,T,t,S,3,-,r,-,-
wola1253,7,a,n,T,t,S,3,-,r,-,-
zayy1238,7,a,n,T,t,S,3,-,r,-,-
hara1271,X,a,-,T,t,S,i,-,r,-,-
amha1245,7,a,T,T,t,S,3,-,r,-,-
argo1244,h,a,-,-,t,S,3,-,r,n,i
mesq1240,7,a,T,T,t,S,3,-,r,-,-
muhe1234,7,a,T,T,t,S,3,-,r,-,-
chah1248,7,a,-,T,t,S,3,-,r,-,-
gura1260,7,a,-,T,t,S,3,-,r,-,-
gume1239,7,a,T,T,t,S,3,-,r,-,-
ezha1238,7,a,-,T,t,S,3,-,r,-,-
gyet1241,7,a,-,T,t,S,3,-,r,-,-
inor1240,7,e,-,-,7,-,i,-,r,-,-
kist1241,7,a,T,T,t,S,3,-,r,-,-
eneg1238,7,i,-,-,7,-,i,-,r,-,-
geez1241,X,3,s,-,-,s,3,s,s,-,-
tigr1271,X,a,s,-,s,s,i,-,r,-,-
tigr1270,X,a,T,T,t,S,a,-,r,-,-
