language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
silt1240,7,-,-,a,-,i,a,i,n,-,3,-,-,k,o,-
wola1253,m,-,-,3,-,-,-,-,n,-,a,-,-,k,o,-
zayy1238,7,-,-,a,-,i,a,i,-,-,-,-,-,k,u,-
hara1271,m,-,-,i,-,-,-,-,n,-,-,-,-,k,u,t
amha1245,7,-,-,3,-,-,-,-,n,d,e,-,-,t,-,-
argo1244,k,-,-,3,-,-,-,-,m,-,e,-,-,-,-,-
mesq1240,b,-,-,3,-,-,-,-,m,-,3,-,-,n,-,-
muhe1234,b,-,-,3,-,-,-,-,m,-,3,-,-,n,-,-
chah1248,n,-,-,3,-,-,-,-,m,-,3,-,-,r,-,-
gura1260,n,-,-,3,-,-,-,-,m,-,3,-,-,r,-,-
gume1239,m,-,-,3,-,-,-,-,m,-,3,-,-,r,-,-
ezha1238,b,-,-,3,-,-,-,-,m,-,3,-,-,r,-,-
gyet1241,m,-,-,3,-,-,-,-,m,-,a,-,-,r,-,-
inor1240,7,-,-,3,-,-,-,-,t,-,3,-,-,k,a,-
kist1241,m,-,-,3,n,k,o,-,m,-,-,-,-,-,-,-
eneg1238,7,e,t,3,-,-,-,-,h,-,3,-,-,-,-,-
geez1241,7,-,-,3,-,-,-,-,f,-,o,-,-,-,-,-
tigr1271,k,-,-,3,-,-,-,-,m,-,3,i,3,i,-,-
tigr1270,7,-,-,a,-,-,-,-,f,-,o,-,-,-,-,-
