language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
silt1240,m,3,-,-,-,-,n,-,-,-,-,-,-
wola1253,m,3,-,-,-,-,n,-,-,-,-,-,-
zayy1238,m,3,-,-,-,-,n,-,-,-,-,-,-
hara1271,m,i,-,-,-,-,n,-,-,-,-,-,-
amha1245,m,3,-,-,-,-,n,-,-,-,-,-,-
argo1244,m,3,-,-,-,-,n,-,-,-,-,-,-
muhe1234,m,3,-,-,-,-,7,-,-,-,-,e,-
ezha1238,m,3,-,-,-,-,7,-,-,-,-,e,-
gyet1241,m,3,-,-,-,-,m,-,-,-,-,3,r
inor1240,m,3,r,-,-,-,7,-,-,-,-,a,r
kist1241,m,3,-,-,-,-,n,-,-,-,-,-,-
eneg1238,m,3,r,a,f,3,r,-,-,-,-,-,-
geez1241,m,3,-,-,-,-,n,t,-,-,-,-,-
tigr1271,7,3,-,-,-,-,n,t,a,i,a,i,-
tigr1270,m,i,-,-,-,-,-,-,-,-,-,-,-
