language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
silt1240,-,-,-,-,-,-,-,-,g,i,m,a,-
wola1253,-,-,-,-,-,t,-,3,r,-,-,a,s
zayy1238,-,-,-,-,-,-,-,-,g,i,m,a,-
hara1271,-,-,m,3,-,t,-,-,r,-,-,a,S
amha1245,-,-,-,-,-,t,-,3,r,-,-,a,s
argo1244,-,-,m,3,n,f,-,3,r,-,-,e,-
mesq1240,-,-,-,-,-,t,-,3,r,-,-,a,s
muhe1234,-,-,-,-,-,t,-,3,r,-,-,a,s
chah1248,-,-,-,-,-,t,-,3,r,-,-,a,s
gura1260,-,-,-,-,-,d,Z,3,m,-,-,3,-
gume1239,-,-,-,-,-,t,-,3,r,-,-,a,s
ezha1238,-,-,-,-,-,t,-,3,r,-,-,a,s
gyet1241,-,-,-,-,-,t,-,3,r,-,-,a,s
inor1240,g,i,m,-,-,7,-,3,-,-,-,-,-
kist1241,-,-,-,-,-,-,-,-,g,i,m,3,-
eneg1238,-,-,-,-,-,t,-,3,r,-,-,a,s
geez1241,-,-,-,-,-,t,-,3,r,-,7,a,s
tigr1271,-,-,m,3,-,t,r,3,7,-,-,a,s
tigr1270,-,-,-,-,-,t,-,3,r,-,7,a,s
