language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
silt1240,7,u,x,-,-,u,-,-,-,n,-,-,-,-,-,-
wola1253,7,u,h,-,-,u,-,-,-,n,-,-,-,-,-,-
zayy1238,-,-,7,-,-,3,-,-,-,n,-,-,o,-,m,u
hara1271,-,-,7,-,-,a,z,i,i,y,-,-,a,t,S,-
amha1245,-,-,7,-,-,3,-,-,-,n,3,s,u,-,-,-
argo1244,-,-,k,-,-,3,-,-,-,s,-,-,3,-,m,-
mesq1240,-,-,x,-,-,3,-,-,-,n,-,-,o,-,-,-
muhe1234,-,-,x,-,-,3,-,-,-,n,-,-,3,-,w,-
chah1248,-,-,x,-,-,3,-,-,-,n,-,-,o,-,-,-
gura1260,-,-,x,-,-,3,-,-,-,n,-,-,u,-,-,-
gume1239,-,-,x,-,-,3,-,-,-,n,-,-,o,-,-,-
ezha1238,-,-,x,-,-,3,-,-,-,n,-,-,o,-,-,-
gyet1241,-,-,x,-,-,3,-,-,-,n,-,-,3,-,w,a
inor1240,-,-,x,-,-,3,-,-,-,n,-,-,o,-,w,a
kist1241,-,-,k,-,-,3,-,-,-,n,-,-,3,-,m,-
eneg1238,-,-,h,-,-,u,-,-,-,n,-,-,o,-,-,-
geez1241,-,-,7,-,-,3,m,u,-,n,-,t,u,-,-,-
tigr1271,n,3,s,a,t,3,-,-,-,n,-,-,-,-,-,-
tigr1270,-,-,h,-,-,3,-,-,-,t,-,-,o,-,m,-
