language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
silt1240,-,7,-,-,-,a,r,-,b,-,-,-
wola1253,-,7,-,-,-,a,r,-,b,-,-,-
zayy1238,-,s,-,i,n,a,n,-,-,-,-,-
hara1271,-,X,-,-,-,a,r,-,b,-,i,-
amha1245,t,t,-,-,-,o,r,-,3,n,3,t
argo1244,t,t,-,-,-,o,r,-,3,n,3,t
mesq1240,-,7,-,-,-,a,r,3,b,-,-,-
muhe1234,-,g,-,-,-,a,z,-,-,-,-,-
chah1248,-,g,-,-,-,a,z,-,-,-,-,-
gura1260,-,g,-,-,-,a,z,-,-,-,-,-
gume1239,-,g,-,-,-,a,z,-,-,-,-,-
ezha1238,-,7,-,-,-,a,r,-,b,-,-,-
gyet1241,-,7,-,-,-,a,r,3,b,-,-,-
inor1240,-,g,-,-,-,a,z,-,-,-,-,-
kist1241,-,t,-,-,-,i,d,-,Z,-,3,-
eneg1238,-,7,-,-,-,a,r,3,w,-,-,-
geez1241,-,X,-,-,-,3,r,-,b,-,-,-
tigr1271,-,k,w,i,n,a,t,-,-,-,-,-
tigr1270,-,h,-,-,-,3,r,a,b,-,3,t
