language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,7,a,d,3,n,-,-,-,-,-
wola1253,7,a,d,3,n,-,-,-,-,-
zayy1238,7,a,d,u,r,-,u,-,-,-
hara1271,7,a,d,u,r,-,u,-,-,-
amha1245,-,-,d,3,m,-,3,t,-,-
argo1244,-,-,d,3,m,-,3,t,-,-
mesq1240,7,a,-,-,n,g,a,t,S,a
muhe1234,7,a,-,-,n,g,a,t,S,a
chah1248,7,a,-,-,n,g,a,t,S,a
gura1260,7,a,-,-,n,g,a,t,S,a
gume1239,7,a,-,-,n,g,a,t,S,a
ezha1238,7,a,-,-,n,g,a,t,S,a
gyet1241,7,a,-,-,n,g,a,t,S,a
inor1240,7,a,-,-,n,g,a,t,S,a
kist1241,7,a,-,-,n,g,a,t,S,a
eneg1238,7,a,-,-,n,g,a,t,S,3
geez1241,-,-,d,3,m,-,3,t,-,-
tigr1271,-,-,d,3,m,-,u,-,-,-
tigr1270,-,-,d,3,m,-,u,-,-,-
