language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
silt1240,7,3,n,t,t,-,a,-,b,-,-,i,-,t,-,-
wola1253,7,3,n,t,t,-,a,-,b,-,-,i,-,t,-,-
zayy1238,7,3,-,n,t,-,3,-,b,-,-,i,-,t,-,-
hara1271,7,a,-,t,t,-,3,-,b,-,-,i,-,n,n,5
amha1245,-,-,-,t,t,-,a,-,-,-,-,-,-,t,-,-
argo1244,-,-,-,t,t,-,a,-,-,-,-,-,-,d,-,-
mesq1240,7,a,-,t,t,-,e,-,b,-,-,3,-,t,-,-
muhe1234,7,a,-,t,t,-,e,-,b,-,-,3,-,t,-,-
chah1248,7,a,-,-,t,-,e,-,b,-,-,3,-,t,-,-
gura1260,7,a,-,t,t,-,e,-,b,-,-,3,-,-,-,-
gume1239,7,a,-,-,t,-,e,-,b,-,-,3,-,t,-,-
ezha1238,7,a,-,-,t,-,e,-,b,-,-,3,-,t,-,-
gyet1241,7,a,-,t,t,-,e,-,b,-,-,3,-,t,-,-
inor1240,7,a,-,t,t,-,e,i,y,-,-,3,-,-,-,-
kist1241,7,a,-,t,t,-,a,-,b,-,-,3,-,t,-,-
geez1241,7,a,-,s,s,-,-,-,b,a,7,3,-,t,-,-
tigr1271,7,a,-,s,s,-,a,-,b,-,-,3,X,t,-,i
tigr1270,T,-,-,-,t,S,3,-,b,-,X,a,-,t,-,-
