language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
silt1240,-,-,-,7,u,f,-,t,3,k,-,o,l,o,-
wola1253,-,-,-,t,u,-,-,t,-,-,-,-,-,-,-
zayy1238,-,-,-,w,3,s,-,t,-,-,-,-,-,-,-
hara1271,-,-,-,t,a,-,-,X,a,-,-,i,-,a,i
amha1245,-,-,-,t,a,-,-,t,-,-,-,-,S,-,-
argo1244,w,3,-,d,3,-,-,t,e,-,-,-,f,-,-
mesq1240,-,-,-,t,3,-,-,t,3,t,-,e,-,-,-
muhe1234,-,-,-,t,3,-,-,t,i,-,-,i,y,3,-
chah1248,-,-,-,t,3,-,-,t,-,n,3,i,y,3,-
gura1260,w,3,s,t,-,-,-,t,i,n,i,i,y,3,-
gume1239,w,3,s,t,-,-,-,t,3,n,-,i,y,3,-
ezha1238,-,-,-,t,3,-,-,t,3,n,-,i,y,a,-
gyet1241,w,3,s,t,-,-,-,t,-,-,-,-,-,-,-
inor1240,-,-,-,g,3,-,-,d,a,n,i,i,y,3,-
kist1241,-,-,-,t,3,t,a,t,3,-,-,i,-,3,i
eneg1238,-,-,-,g,3,-,-,d,3,n,-,i,-,-,-
geez1241,-,-,-,w,a,-,-,l,a,-,-,-,g,a,-
tigr1271,-,-,-,k,3,-,-,t,a,t,-,-,S,-,-
tigr1270,-,-,-,t,3,-,-,X,a,t,-,-,-,-,-
