language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
silt1240,-,-,-,-,7,-,-,-,3,n,d,3,-,-,t
wola1253,-,-,-,-,w,-,-,-,a,d,Z,i,-,-,-
zayy1238,-,-,-,-,7,-,-,-,3,n,-,-,-,-,-
hara1271,-,-,-,-,7,-,-,-,3,-,X,-,-,-,-
amha1245,-,-,-,-,w,3,n,d,3,-,m,-,-,-,-
argo1244,-,-,-,-,7,-,-,-,3,-,h,-,-,-,-
mesq1240,g,-,-,-,w,-,-,-,3,-,b,e,-,-,-
muhe1234,g,-,-,-,w,-,-,-,3,-,b,e,-,-,-
chah1248,g,-,-,-,w,-,-,-,3,-,p,3,-,-,-
gura1260,g,-,-,-,w,-,-,-,3,-,p,3,-,-,-
gume1239,g,-,-,-,w,-,-,-,3,-,p,a,i,a,i
ezha1238,g,-,-,-,w,-,-,-,3,-,b,e,-,-,-
gyet1241,g,-,-,-,w,-,-,-,3,-,p,a,i,a,i
inor1240,-,-,-,-,7,-,-,-,3,-,s,3,-,-,m
kist1241,z,-,-,-,-,-,-,-,3,-,m,i,-,-,-
eneg1238,7,3,S,3,7,-,-,-,3,-,m,-,-,-,-
geez1241,-,-,-,-,7,-,-,-,3,h,X,3,-,-,w
tigr1271,-,-,-,-,-,-,-,-,-,-,X,a,-,-,w
tigr1270,-,-,-,-,-,-,-,-,-,-,X,u,-,-,-
