language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
silt1240,-,-,7,3,n,-,-,-,3,-,-,-
wola1253,-,-,z,-,-,-,-,-,i,-,-,-
zayy1238,-,-,7,3,n,a,t,S,u,-,-,-
hara1271,-,i,y,-,-,-,-,-,i,-,-,-
amha1245,-,i,y,-,-,-,-,-,3,h,-,-
argo1244,-,-,h,-,-,-,-,-,u,d,-,-
mesq1240,-,-,z,-,-,-,-,-,i,-,-,-
muhe1234,-,-,z,-,-,-,-,-,i,-,-,-
chah1248,-,-,z,-,-,-,-,-,3,-,-,-
gura1260,-,-,z,-,-,-,-,-,3,-,-,-
gume1239,-,-,z,-,-,-,-,-,3,-,-,-
ezha1238,-,-,z,-,-,-,-,-,3,x,-,-
gyet1241,-,-,z,-,-,-,-,-,3,-,-,-
inor1240,w,3,d,-,-,-,-,-,a,-,-,-
kist1241,-,-,z,-,-,-,-,-,i,-,-,-
eneg1238,-,-,w,-,-,-,-,-,a,-,-,-
geez1241,-,-,z,-,-,-,-,-,3,n,t,u
tigr1271,7,3,z,-,-,-,-,-,i,-,-,-
tigr1270,-,-,d,-,-,-,-,-,3,l,-,i
