language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,k,-,-,3,-,-,r,a,-,-,b
wola1253,b,-,-,o,-,-,r,a,-,-,-
zayy1238,b,-,-,u,-,-,r,3,-,-,-
hara1271,b,a,7,a,-,-,r,a,-,-,-
amha1245,b,-,-,3,-,-,r,e,-,-,-
argo1244,b,-,-,3,7,-,r,a,-,-,-
mesq1240,b,-,-,o,-,-,r,a,-,-,-
muhe1234,b,-,-,o,-,-,r,a,-,-,-
chah1248,b,-,-,o,-,-,r,a,-,-,-
gura1260,b,-,-,o,-,-,r,a,-,-,-
gume1239,b,-,-,o,-,-,r,a,-,-,-
ezha1238,b,-,-,o,-,-,r,a,-,-,-
gyet1241,b,-,-,a,w,-,r,a,-,-,-
inor1240,b,a,w,3,-,-,r,a,-,-,-
kist1241,b,-,-,o,-,-,r,a,-,-,-
eneg1238,b,-,-,a,w,-,r,3,-,-,-
geez1241,b,-,-,3,X,3,r,-,-,-,-
tigr1271,b,-,-,3,X,3,r,a,i,a,i
tigr1270,b,-,-,3,X,-,r,a,i,a,i
