language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
silt1240,-,-,T,-,-,t,S,-,-,e,r,3,s,3,-
wola1253,-,-,T,-,-,t,S,-,-,e,r,3,s,3,-
zayy1238,7,a,T,-,-,t,S,-,-,i,r,-,-,a,k
hara1271,-,-,X,-,-,-,-,-,-,e,l,3,d,3,-
amha1245,-,-,T,-,-,t,S,-,-,3,r,3,s,3,-
argo1244,-,-,T,-,-,t,S,-,-,e,r,3,s,a,-
mesq1240,-,-,-,-,-,Z,Z,3,b,3,r,3,-,-,-
muhe1234,-,-,f,3,-,d,Z,3,m,-,-,-,-,-,-
chah1248,-,-,-,-,-,d,Z,3,p,3,r,3,-,-,-
gura1260,-,-,-,-,-,d,Z,3,p,3,r,3,-,-,-
gume1239,-,-,-,-,-,d,Z,3,p,3,r,3,-,-,-
ezha1238,-,-,f,3,-,d,Z,3,m,-,-,-,-,-,-
gyet1241,-,-,-,-,-,d,Z,3,p,3,r,3,-,-,-
inor1240,-,-,-,-,-,d,Z,3,p,3,r,3,-,-,-
kist1241,-,-,T,-,-,t,S,-,-,3,r,3,s,3,-
geez1241,-,-,f,3,s,s,s,-,-,3,m,3,-,-,-
tigr1271,-,-,w,3,-,d,-,-,-,3,7,3,-,-,-
tigr1270,-,-,w,3,-,d,-,-,-,3,7,3,-,-,-
