language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
silt1240,k,i,-,r,-,-,e,-,-,-,-
wola1253,k,i,-,r,-,-,e,-,-,-,-
zayy1238,7,a,-,r,-,-,3,-,k,-,-
hara1271,X,a,-,r,-,-,3,-,k,-,-
amha1245,k,3,n,d,-,-,-,-,-,-,-
argo1244,k,3,-,r,-,-,a,-,-,-,-
mesq1240,h,3,-,n,-,-,3,-,-,-,-
muhe1234,h,3,-,t,-,-,e,-,-,-,-
chah1248,7,a,-,g,-,-,a,-,t,-,-
gura1260,h,3,-,n,-,-,3,-,-,-,-
gume1239,x,3,-,n,-,-,3,-,-,-,-
ezha1238,h,3,-,n,-,-,3,-,-,-,-
gyet1241,7,a,-,g,-,-,a,-,l,-,-
inor1240,h,3,-,n,3,7,3,-,-,-,-
kist1241,k,3,-,r,-,-,3,-,-,-,-
eneg1238,7,a,-,g,-,-,a,-,d,-,-
geez1241,m,3,-,z,-,-,3,r,7,a,t
tigr1270,r,3,-,s,-,-,3,-,k,-,-
