language,x1,x2,x3,x4,x5
silt1240,7,a,b,o,t
wola1253,7,a,b,o,t
zayy1238,7,a,b,u,-
hara1271,7,a,w,-,-
amha1245,7,a,b,a,t
argo1244,7,a,w,-,-
mesq1240,7,a,b,-,-
muhe1234,7,a,b,-,-
chah1248,7,a,b,-,-
gura1260,7,a,b,-,-
gume1239,7,a,b,a,-
ezha1238,7,a,b,a,-
gyet1241,7,a,b,-,-
inor1240,7,a,b,a,-
kist1241,7,a,b,i,-
geez1241,7,a,b,-,-
tigr1271,7,a,b,o,-
tigr1270,7,a,b,-,-
