language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
silt1240,w,-,3,-,r,-,a,b,-,3
wola1253,w,-,3,-,r,-,a,b,-,3
zayy1238,7,-,u,-,r,-,a,b,-,a
hara1271,w,-,a,-,r,-,a,b,-,a
amha1245,-,-,-,-,d,Z,3,b,-,-
argo1244,-,-,-,-,d,Z,3,b,-,-
mesq1240,g,w,3,-,t,-,-,S,-,3
muhe1234,g,-,3,-,t,-,-,S,-,3
chah1248,g,w,3,n,t,-,-,S,-,3
gura1260,g,-,o,n,t,-,-,S,-,3
gume1239,g,w,3,n,t,-,-,S,-,3
ezha1238,g,w,3,-,t,-,-,S,-,3
gyet1241,g,w,3,n,t,-,-,S,-,3
inor1240,g,-,o,n,t,-,-,S,-,3
kist1241,g,-,3,-,t,-,-,S,-,3
eneg1238,g,-,o,n,t,-,-,S,-,3
geez1241,z,-,3,-,7,-,-,b,-,-
tigr1271,z,-,3,-,-,-,-,b,7,i
tigr1270,k,-,3,-,r,-,a,i,a,i
