language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
silt1240,-,-,-,a,n,-,s,3,n,-,-,b,3,t,-,-,-,-,-
wola1253,7,-,-,a,n,-,s,3,n,-,-,b,3,t,-,-,-,-,-
zayy1238,7,-,-,a,n,3,s,3,n,-,-,b,3,t,-,-,-,-,-
hara1271,-,-,-,-,-,-,s,3,-,-,-,b,-,t,-,-,-,i,-
argo1244,-,-,-,-,-,-,s,3,m,-,-,b,3,d,-,-,-,-,-
mesq1240,k,3,d,a,n,-,s,3,n,-,-,b,3,t,-,-,-,-,-
muhe1234,k,3,d,a,n,-,s,3,n,-,-,b,3,t,-,-,-,-,-
kist1241,k,3,d,a,n,-,s,3,n,-,-,b,3,t,-,-,-,-,-
eneg1238,-,-,-,e,n,-,-,3,g,3,i,y,3,-,-,-,-,-,-
tigr1271,-,-,-,-,-,-,q,-,-,-,-,-,3,d,-,a,m,-,-
tigr1270,-,-,-,-,-,-,s,3,n,-,-,b,3,t,n,3,7,3,S
