language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
temb1276,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
tupi1273,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
guaj1255,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
xing1248,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
kama1373,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
urub1250,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
waya1270,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
avac1239,-,-,-,k,-,a,-,k,-,-,3,-,-,-,-,-
east2555,-,-,-,k,-,a,-,-,-,-,a,-,-,-,-,-
para1311,-,-,-,k,-,a,-,7,-,-,a,-,v,-,-,o
mbya1239,-,-,-,k,-,a,-,7,-,-,a,g,w,-,-,i
guar1292,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
nhen1239,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
kaya1329,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
tenh1241,-,-,-,k,-,a,-,7,g,w,3,-,r,-,-,-
paus1244,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
emer1243,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
toca1235,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
para1312,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
tapi1254,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
suru1262,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
anam1249,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
apia1248,-,-,-,k,-,a,-,w,3,r,a,-,-,-,-,-
guaj1256,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
araw1273,-,-,-,k,-,a,-,7,-,-,a,-,p,i,t,e
coca1259,3,w,3,t,-,a,-,t,-,-,3,-,-,-,-,-
ache1246,-,-,-,k,-,a,-,7,-,-,a,-,-,-,-,-
xeta1241,-,-,-,5,-,a,y,t,-,-,e,-,-,-,-,-
yuqu1240,-,-,-,k,y,-,-,-,-,-,a,-,-,-,-,-
siri1273,-,-,-,k,y,a,-,-,-,-,a,-,-,-,-,-
sate1243,N,-,-,g,-,a,-,7,-,-,a,-,p,-,-,3
