language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,-,t,-,-,-,-,3,m,-
tupi1273,-,-,t,-,-,-,-,3,m,-
guaj1255,-,-,t,-,-,-,-,3,m,-
xing1248,-,-,t,-,-,-,-,3,m,-
kama1373,-,-,t,-,-,-,-,3,m,-
urub1250,y,3,t,-,-,-,-,3,m,-
waya1270,-,a,t,-,-,-,-,3,-,-
avac1239,-,-,t,-,-,-,-,3,m,-
east2555,n,o,t,-,-,-,-,i,-,-
para1311,5,o,t,-,-,-,-,3,-,-
mbya1239,-,a,t,-,-,-,-,3,-,-
guar1292,5,o,t,-,-,-,-,3,-,-
nhen1239,y,u,t,-,-,-,-,i,m,a
kaya1329,-,i,t,-,-,-,-,3,m,-
amun1246,-,a,t,-,-,-,-,3,-,-
urue1240,b,e,t,-,-,-,-,i,m,-
tenh1241,-,-,t,-,-,-,-,3,m,-
paus1244,-,-,t,-,-,-,-,i,-,-
emer1243,n,o,t,-,-,-,-,3,m,-
toca1235,-,o,t,-,-,-,-,3,m,-
para1312,-,-,t,-,-,-,-,3,-,-
araw1273,-,i,t,-,-,-,-,i,-,-
coca1259,y,a,t,-,-,-,-,3,m,a
omag1248,y,a,t,-,-,-,-,3,m,a
yuqu1240,y,u,t,-,-,-,-,a,-,-
siri1273,y,u,t,-,-,-,-,a,-,-
sate1243,-,a,t,i,7,a,s,3,p,-
