language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
temb1276,-,-,z,-,-,a,-,-,-,w,-,-,a,-,-,-,t,-,-,o,-,-,-
xing1248,-,-,k,-,-,-,-,-,-,w,-,-,a,-,-,-,n,-,-,u,-,-,-
kama1373,-,-,-,-,-,-,-,-,-,w,-,-,3,-,-,-,r,a,p,3,-,-,-
waya1270,-,-,t,-,-,a,-,-,-,w,-,-,a,-,-,-,t,-,-,o,-,-,-
avac1239,-,-,k,a,o,a,-,-,-,k,-,-,a,-,-,-,r,-,-,a,-,-,-
kaya1329,-,-,k,-,-,-,-,-,-,w,-,-,a,-,-,-,n,-,-,u,-,-,-
east2555,-,-,-,-,-,-,-,-,k,w,i,r,a,p,i,n,t,-,-,a,-,-,-
para1311,-,-,t,-,-,a,-,-,g,w,-,-,a,-,-,-,t,-,-,o,-,-,-
mbya1239,-,-,t,-,-,a,-,-,g,w,-,-,a,-,-,-,t,-,-,o,-,-,-
guar1292,-,-,t,-,-,a,-,-,g,w,-,-,a,-,-,-,t,-,-,o,-,-,-
urub1250,-,-,t,-,-,a,-,-,-,w,-,-,a,-,-,-,t,-,-,o,-,-,-
nhen1239,w,i,r,-,-,a,-,-,-,w,-,-,a,-,-,-,s,-,-,u,-,-,-
urue1240,-,-,-,-,-,-,-,-,k,w,-,-,a,-,-,-,n,-,-,u,-,-,-
tenh1241,-,-,t,-,-,a,-,-,g,w,-,-,a,-,-,-,t,-,-,o,7,i,a
emer1243,-,-,t,-,-,a,-,-,-,w,-,-,a,-,-,-,t,-,-,o,-,-,-
toca1235,-,-,-,-,-,-,-,-,k,w,-,-,a,-,-,-,n,-,-,o,-,-,-
para1312,-,-,m,-,-,3,-,-,k,w,-,-,a,-,-,-,C,-,-,i,-,-,g
tapi1254,-,-,C,-,-,a,p,a,k,-,-,-,a,-,-,-,n,-,-,i,-,-,-
coca1259,w,3,r,-,-,-,-,-,-,-,-,-,a,-,-,-,c,-,-,u,-,-,-
omag1248,w,3,r,-,-,a,-,-,-,w,-,-,a,-,-,-,s,-,-,u,-,-,-
ache1246,-,-,k,i,m,i,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-,-,-
xeta1241,-,-,-,-,-,-,-,-,N,w,-,-,3,-,-,-,r,a,-,w,-,-,-
siri1273,m,i,C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
sate1243,-,-,h,-,-,3,-,-,-,w,-,-,-,-,-,-,-,-,-,i,-,-,-
awet1244,m,u,z,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-
