language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
xing1248,-,k,-,-,a,7,a,-,-,p,i,7,i,-
kama1373,-,y,-,-,a,w,a,-,-,-,-,7,i,p
waya1270,-,k,-,-,a,7,a,-,-,p,i,7,i,-
avac1239,-,k,-,-,a,-,-,-,-,p,-,-,i,-
kaya1329,-,y,-,u,a,-,-,-,-,p,-,-,-,-
east2555,-,k,-,-,a,-,-,-,-,p,i,-,i,-
para1311,-,k,-,-,a,-,-,-,-,p,i,7,i,-
mbya1239,-,k,-,-,a,7,a,-,-,p,-,-,i,-
guar1292,-,k,-,-,a,-,-,-,-,p,i,-,i,-
urub1250,-,k,-,-,a,-,-,-,-,p,-,-,i,-
nhen1239,-,k,-,-,a,7,a,-,-,p,-,-,i,-
amun1246,-,i,p,o,-,t,3,-,-,b,u,b,u,a
urue1240,-,y,-,u,a,h,a,-,-,b,-,-,-,-
tenh1241,-,5,-,u,N,w,a,-,-,b,-,-,-,-
emer1243,-,-,-,-,-,-,-,-,-,-,i,j,a,-
toca1235,-,s,-,-,o,-,-,-,o,w,i,-,a,-
para1312,-,-,-,-,a,m,a,r,o,p,e,7,a,w
tapi1254,-,C,-,-,o,-,-,-,-,-,-,-,-,-
araw1273,-,-,-,-,a,m,a,-,-,m,a,-,y,-
coca1259,-,k,-,-,a,-,-,-,-,r,u,r,a,-
sate1243,i,7,-,-,a,n,a,-,-,m,-,-,-,-
