language,x1,x2,x3,x4,x5
temb1276,-,w,a,t,a
tupi1273,-,-,a,t,a
guaj1255,-,-,a,t,a
xing1248,-,-,a,t,a
kama1373,-,-,a,t,a
urub1250,-,w,a,t,a
waya1270,-,-,a,t,a
avac1239,-,-,a,t,a
east2555,-,w,a,t,a
para1311,g,w,a,t,a
mbya1239,g,w,a,t,a
guar1292,-,w,a,t,a
nhen1239,-,w,a,t,a
kaya1329,-,-,a,t,a
amun1246,-,-,a,t,a
urue1240,-,-,a,t,a
tenh1241,-,7,a,t,a
paus1244,-,w,a,t,a
emer1243,-,-,a,t,a
toca1235,-,-,a,t,a
para1312,-,-,a,t,a
tapi1254,-,-,a,t,a
suru1262,-,w,a,t,a
anam1249,-,-,a,t,a
guaj1256,-,w,a,t,a
araw1273,-,-,a,t,a
coca1259,-,w,a,t,a
omag1248,u,w,a,t,a
yuqu1240,k,w,a,t,a
siri1273,k,w,a,t,a
sate1243,-,w,3,r,3
awet1244,-,-,e,k,o
