language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
xing1248,-,-,-,k,a,-,w,-,-,-,-,-,i,n,-,-,-
kama1373,-,-,-,k,a,-,w,-,-,-,-,-,i,-,-,-,-
waya1270,-,-,-,t,u,-,y,-,-,-,-,-,u,-,-,-,-
avac1239,m,i,-,r,a,-,w,-,-,-,-,-,-,-,-,-,-
kaya1329,-,-,-,k,a,-,w,-,-,-,-,-,i,-,-,-,-
east2555,-,-,-,k,a,g,w,-,-,3,-,y,3,-,-,-,-
mbya1239,m,-,-,b,a,-,-,-,-,i,-,p,3,-,-,-,-
urub1250,y,3,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-
nhen1239,m,i,n,g,a,-,-,-,-,-,-,-,u,-,-,-,-
tenh1241,-,-,-,k,a,-,7,-,-,-,-,-,i,m,b,e,g
toca1235,-,-,-,k,a,-,w,-,-,-,-,-,i,s,-,a,-
para1312,-,-,-,k,a,-,b,-,-,-,-,-,o,n,-,i,-
araw1273,m,i,-,k,a,-,-,-,-,-,-,-,u,-,-,-,-
coca1259,p,a,-,t,a,-,t,-,-,-,-,-,a,-,-,-,-
siri1273,-,-,-,t,i,-,b,a,r,e,n,d,i,-,-,-,-
sate1243,m,i,N,k,a,-,7,-,-,-,-,-,u,-,-,-,-
